,time,price,pchange,change,volume,amount,type
0,15:01:39,19.73,-0.55,0.0,0,0,ÂôÅÌ
1,15:00:21,19.73,-0.55,0.01,1019,2010487,ÂôÅÌ
2,14:57:38,19.72,-0.60,0.0,0,0,ÖÐÐÔÅÌ
3,14:57:05,19.72,-0.60,0.0,23,45356,ÂòÅÌ
4,14:56:59,19.72,-0.60,0.0,92,181424,ÂôÅÌ
5,14:56:56,19.72,-0.60,0.0,1,1972,ÂôÅÌ
6,14:56:53,19.72,-0.60,0.0,33,65076,ÂôÅÌ
7,14:56:50,19.72,-0.60,0.01,16,31552,ÂòÅÌ
8,14:56:47,19.71,-0.66,0.0,44,86724,ÂôÅÌ
9,14:56:44,19.71,-0.66,0.0,392,772632,ÂôÅÌ
10,14:56:41,19.71,-0.66,0.0,8,15768,ÂôÅÌ
11,14:56:35,19.71,-0.66,0.0,67,132057,ÂòÅÌ
12,14:56:32,19.71,-0.66,0.0,43,84753,ÂòÅÌ
13,14:56:29,19.71,-0.66,0.0,7,13797,ÂòÅÌ
14,14:56:23,19.71,-0.66,0.0,10,19710,ÂòÅÌ
15,14:56:20,19.71,-0.66,0.0,10,19710,ÂòÅÌ
16,14:56:17,19.71,-0.66,-0.01,26,51246,ÂôÅÌ
17,14:56:14,19.72,-0.60,0.0,5,9860,ÂòÅÌ
18,14:56:08,19.72,-0.60,0.01,22,43384,ÂòÅÌ
19,14:55:59,19.71,-0.66,0.0,66,130086,ÂôÅÌ
20,14:55:56,19.71,-0.66,0.0,36,70956,ÂôÅÌ
21,14:55:53,19.71,-0.66,0.0,4,7884,ÂôÅÌ
22,14:55:50,19.71,-0.66,-0.01,1,1971,ÂôÅÌ
23,14:55:47,19.72,-0.60,0.02,106,209032,ÂòÅÌ
24,14:55:44,19.7,-0.71,0.0,24,47280,ÂôÅÌ
25,14:55:41,19.7,-0.71,0.0,20,39400,ÂôÅÌ
26,14:55:35,19.7,-0.71,0.0,37,72890,ÂòÅÌ
27,14:55:32,19.7,-0.71,0.0,11,21670,ÂòÅÌ
28,14:55:29,19.7,-0.71,0.0,11,21670,ÂòÅÌ
29,14:55:29,19.7,-0.71,0.0,11,21670,ÖÐÐÔÅÌ
30,14:55:29,19.7,-0.71,0.0,11,21670,ÂòÅÌ
31,14:55:26,19.7,-0.71,0.0,150,295500,ÂòÅÌ
32,14:55:17,19.7,-0.71,0.0,22,43340,ÂòÅÌ
33,14:55:14,19.7,-0.71,-0.01,28,55160,ÂôÅÌ
34,14:54:56,19.71,-0.66,0.01,5,9855,ÂòÅÌ
35,14:54:53,19.7,-0.71,-0.01,2,3940,ÂôÅÌ
36,14:54:50,19.71,-0.66,0.01,199,392229,ÂòÅÌ
37,14:54:47,19.7,-0.71,0.0,5,9850,ÂôÅÌ
38,14:54:44,19.7,-0.71,0.0,2,3940,ÂòÅÌ
39,14:54:41,19.7,-0.71,0.0,5,9850,ÂôÅÌ
40,14:54:38,19.7,-0.71,0.0,208,409760,ÂôÅÌ
41,14:54:35,19.7,-0.71,0.0,41,80770,ÂôÅÌ
42,14:54:32,19.7,-0.71,0.01,25,49486,ÂòÅÌ
43,14:54:29,19.69,-0.76,-0.01,12,23628,ÂôÅÌ
44,14:54:26,19.7,-0.71,0.0,32,63040,ÂòÅÌ
45,14:54:23,19.7,-0.71,0.0,15,29550,ÂòÅÌ
46,14:54:17,19.7,-0.71,0.0,100,197000,ÂòÅÌ
47,14:54:11,19.7,-0.71,0.01,148,291560,ÂòÅÌ
48,14:54:08,19.69,-0.76,-0.01,30,59070,ÂôÅÌ
49,14:54:05,19.7,-0.71,0.0,25,49250,ÂòÅÌ
50,14:54:02,19.7,-0.71,0.0,100,197000,ÂòÅÌ
51,14:53:59,19.7,-0.71,0.0,129,254130,ÂòÅÌ
52,14:53:56,19.7,-0.71,0.01,74,145780,ÂòÅÌ
53,14:53:50,19.69,-0.76,-0.01,2,3938,ÂôÅÌ
54,14:53:47,19.7,-0.71,0.01,10,19700,ÂòÅÌ
55,14:53:44,19.69,-0.76,0.0,62,122078,ÂòÅÌ
56,14:53:41,19.69,-0.76,0.0,89,175241,ÂòÅÌ
57,14:53:35,19.69,-0.76,0.0,125,246125,ÂôÅÌ
58,14:53:32,19.69,-0.76,-0.01,127,250063,ÂôÅÌ
59,14:53:26,19.7,-0.71,0.01,44,86680,ÂòÅÌ
60,14:53:23,19.69,-0.76,-0.01,2,3938,ÂôÅÌ
61,14:53:20,19.7,-0.71,0.0,20,39400,ÂòÅÌ
62,14:53:17,19.7,-0.71,0.0,16,31520,ÂòÅÌ
63,14:53:14,19.7,-0.71,0.01,15,29550,ÂòÅÌ
64,14:53:08,19.69,-0.76,0.01,20,39380,ÂôÅÌ
65,14:53:02,19.68,-0.81,-0.01,30,59040,ÂôÅÌ
66,14:52:56,19.69,-0.76,0.01,43,84667,ÂòÅÌ
67,14:52:47,19.68,-0.81,0.0,9,17712,ÂòÅÌ
68,14:52:41,19.68,-0.81,0.01,3,5904,ÂôÅÌ
69,14:52:38,19.67,-0.86,-0.03,244,479948,ÂôÅÌ
70,14:52:35,19.7,-0.71,0.02,63,124110,ÂòÅÌ
71,14:52:32,19.68,-0.81,0.0,24,47232,ÂôÅÌ
72,14:52:29,19.68,-0.81,0.0,48,94464,ÂòÅÌ
73,14:52:26,19.68,-0.81,0.01,61,120048,ÂòÅÌ
74,14:52:23,19.67,-0.86,-0.01,10,19670,ÂôÅÌ
75,14:52:20,19.68,-0.81,0.0,106,208608,ÂòÅÌ
76,14:52:17,19.68,-0.81,0.01,30,59040,ÂòÅÌ
77,14:52:14,19.67,-0.86,-0.01,45,88515,ÂôÅÌ
78,14:52:11,19.68,-0.81,-0.02,227,446736,ÂôÅÌ
79,14:52:08,19.7,-0.71,0.0,24,47280,ÂòÅÌ
80,14:51:56,19.7,-0.71,0.01,4,7880,ÂòÅÌ
81,14:51:53,19.69,-0.76,0.0,6,11814,ÂôÅÌ
82,14:51:44,19.69,-0.76,-0.01,1,1969,ÂôÅÌ
83,14:51:41,19.7,-0.71,0.0,8,15760,ÂòÅÌ
84,14:51:38,19.7,-0.71,0.0,3,5910,ÂòÅÌ
85,14:51:32,19.7,-0.71,0.0,129,255864,ÂôÅÌ
86,14:51:29,19.7,-0.71,-0.02,16,31520,ÂôÅÌ
87,14:51:26,19.72,-0.60,0.01,45,88740,ÂòÅÌ
88,14:51:23,19.71,-0.66,0.0,27,53217,ÂòÅÌ
89,14:51:20,19.71,-0.66,0.01,130,256230,ÂòÅÌ
90,14:51:17,19.7,-0.71,-0.01,1,1970,ÂôÅÌ
91,14:51:14,19.71,-0.66,0.0,20,39420,ÂòÅÌ
92,14:51:08,19.71,-0.66,0.0,28,55188,ÂòÅÌ
93,14:51:05,19.71,-0.66,-0.01,19,37449,ÂôÅÌ
94,14:51:02,19.72,-0.60,0.01,10,19720,ÂòÅÌ
95,14:50:59,19.71,-0.66,-0.01,69,135999,ÂôÅÌ
96,14:50:53,19.72,-0.60,0.0,8,15776,ÂòÅÌ
97,14:50:47,19.72,-0.60,0.0,24,47328,ÂôÅÌ
98,14:50:44,19.72,-0.60,0.0,7,13804,ÂôÅÌ
99,14:50:41,19.72,-0.60,0.0,10,19720,ÂôÅÌ
100,14:50:38,19.72,-0.60,0.0,10,19720,ÂôÅÌ
101,14:50:32,19.72,-0.60,0.02,47,92684,ÂòÅÌ
102,14:50:11,19.7,-0.71,-0.02,69,135930,ÂôÅÌ
103,14:50:08,19.72,-0.60,0.0,4,7888,ÂôÅÌ
104,14:50:05,19.72,-0.60,0.0,11,21929,ÂòÅÌ
105,14:50:02,19.72,-0.60,0.01,46,90712,ÂòÅÌ
106,14:49:56,19.71,-0.66,-0.01,11,21681,ÂôÅÌ
107,14:49:47,19.72,-0.60,0.0,8,15776,ÂòÅÌ
108,14:49:41,19.72,-0.60,0.01,10,19720,ÂòÅÌ
109,14:49:38,19.71,-0.66,0.0,3,5913,ÂôÅÌ
110,14:49:32,19.71,-0.66,-0.01,75,147825,ÂôÅÌ
111,14:49:29,19.72,-0.60,0.02,190,374680,ÂòÅÌ
112,14:49:20,19.7,-0.71,0.0,21,41370,ÂôÅÌ
113,14:49:17,19.7,-0.71,0.0,74,145780,ÖÐÐÔÅÌ
114,14:49:17,19.7,-0.71,0.0,74,145780,ÂôÅÌ
115,14:49:14,19.7,-0.71,-0.01,8,15760,ÂôÅÌ
116,14:49:11,19.71,-0.66,-0.01,11,21681,ÂôÅÌ
117,14:49:08,19.72,-0.60,0.0,3,5916,ÂòÅÌ
118,14:49:05,19.72,-0.60,0.02,29,57188,ÂòÅÌ
119,14:49:02,19.7,-0.71,0.0,5,9850,ÂôÅÌ
120,14:48:59,19.7,-0.71,-0.01,38,74860,ÂôÅÌ
121,14:48:56,19.71,-0.66,-0.01,9,17739,ÂôÅÌ
122,14:48:53,19.72,-0.60,0.0,23,45356,ÂòÅÌ
123,14:48:50,19.72,-0.60,0.02,2,3944,ÂòÅÌ
124,14:48:47,19.7,-0.71,-0.02,129,254130,ÂôÅÌ
125,14:48:44,19.72,-0.60,0.0,50,98600,ÂòÅÌ
126,14:48:41,19.72,-0.60,0.01,58,114376,ÂòÅÌ
127,14:48:32,19.71,-0.66,-0.01,2,3942,ÂôÅÌ
128,14:48:29,19.72,-0.60,0.02,1,1972,ÂòÅÌ
129,14:48:26,19.7,-0.71,-0.02,151,297470,ÂôÅÌ
130,14:48:23,19.72,-0.60,0.02,10,19720,ÂòÅÌ
131,14:48:20,19.7,-0.71,-0.02,2,3940,ÂôÅÌ
132,14:48:17,19.72,-0.60,0.0,203,400316,ÂòÅÌ
133,14:48:14,19.72,-0.60,0.02,1,1972,ÂòÅÌ
134,14:48:11,19.7,-0.71,-0.02,273,537810,ÂôÅÌ
135,14:48:08,19.72,-0.60,0.01,14,27608,ÂòÅÌ
136,14:48:05,19.71,-0.66,-0.01,335,660285,ÂôÅÌ
137,14:48:02,19.72,-0.60,0.0,1,1972,ÂòÅÌ
138,14:47:59,19.72,-0.60,0.0,4,7888,ÂòÅÌ
139,14:47:56,19.72,-0.60,0.0,46,90712,ÂòÅÌ
140,14:47:53,19.72,-0.60,-0.03,361,713627,ÂôÅÌ
141,14:47:50,19.75,-0.45,0.0,15,29625,ÂôÅÌ
142,14:47:47,19.75,-0.45,-0.01,48,94800,ÖÐÐÔÅÌ
143,14:47:41,19.76,-0.40,0.01,1,1976,ÂòÅÌ
144,14:47:32,19.75,-0.45,0.0,30,59250,ÂòÅÌ
145,14:47:23,19.75,-0.45,0.0,1,1975,ÂòÅÌ
146,14:47:17,19.75,-0.45,-0.01,172,339700,ÂôÅÌ
147,14:47:05,19.76,-0.40,0.0,2,3952,ÂòÅÌ
148,14:46:59,19.76,-0.40,0.0,8,15808,ÂòÅÌ
149,14:46:53,19.76,-0.40,0.0,1,1976,ÂòÅÌ
150,14:46:38,19.76,-0.40,0.03,5,9880,ÂòÅÌ
151,14:46:32,19.73,-0.55,-0.03,294,580062,ÂôÅÌ
152,14:46:11,19.76,-0.40,0.03,1,1976,ÂòÅÌ
153,14:46:08,19.73,-0.55,0.01,2,3946,ÖÐÐÔÅÌ
154,14:45:47,19.72,-0.60,-0.05,3,6153,ÖÐÐÔÅÌ
155,14:45:44,19.77,-0.35,0.05,200,395400,ÂòÅÌ
156,14:45:35,19.72,-0.60,-0.04,334,659634,ÂôÅÌ
157,14:45:23,19.76,-0.40,-0.01,12,23712,ÂôÅÌ
158,14:45:14,19.77,-0.35,0.0,7,13839,ÂòÅÌ
159,14:45:02,19.77,-0.35,0.0,9,17793,ÂôÅÌ
160,14:44:50,19.77,-0.35,-0.02,1,1977,ÂôÅÌ
161,14:44:35,19.79,-0.25,0.0,48,94992,ÂôÅÌ
162,14:44:32,19.79,-0.25,0.0,5,9895,ÂôÅÌ
163,14:44:29,19.79,-0.25,0.0,2,3958,ÂôÅÌ
164,14:44:17,19.79,-0.25,0.0,20,39580,ÂôÅÌ
165,14:44:11,19.79,-0.25,0.0,58,114782,ÂôÅÌ
166,14:44:02,19.79,-0.25,-0.01,1,1979,ÂôÅÌ
167,14:43:59,19.8,-0.20,0.0,20,39600,ÂòÅÌ
168,14:43:53,19.8,-0.20,0.01,19,37620,ÂòÅÌ
169,14:43:47,19.79,-0.25,0.0,30,59370,ÂôÅÌ
170,14:43:38,19.79,-0.25,-0.01,51,100929,ÂôÅÌ
171,14:43:23,19.8,-0.20,0.01,306,605880,ÂòÅÌ
172,14:43:17,19.79,-0.25,0.0,40,79160,ÂôÅÌ
173,14:43:14,19.79,-0.25,0.0,5,9895,ÂôÅÌ
174,14:43:11,19.79,-0.25,0.0,1,1979,ÂôÅÌ
175,14:43:08,19.79,-0.25,0.0,8,15832,ÖÐÐÔÅÌ
176,14:43:08,19.79,-0.25,-0.01,8,15832,ÂôÅÌ
177,14:43:02,19.8,-0.20,0.0,37,73260,ÂòÅÌ
178,14:42:59,19.8,-0.20,0.01,3,5940,ÂòÅÌ
179,14:42:50,19.79,-0.25,0.0,21,41559,ÂôÅÌ
180,14:42:47,19.79,-0.25,0.0,1,1979,ÂôÅÌ
181,14:42:44,19.79,-0.25,-0.01,2,3958,ÂôÅÌ
182,14:42:38,19.8,-0.20,0.01,3,5940,ÂòÅÌ
183,14:42:35,19.79,-0.25,0.0,5,9895,ÂôÅÌ
184,14:42:32,19.79,-0.25,0.0,1,1979,ÂôÅÌ
185,14:42:26,19.79,-0.25,0.01,28,55412,ÂòÅÌ
186,14:42:23,19.78,-0.30,0.0,21,41538,ÂôÅÌ
187,14:42:20,19.78,-0.30,0.0,4,7912,ÂôÅÌ
188,14:42:17,19.78,-0.30,-0.01,1,1978,ÂôÅÌ
189,14:42:11,19.79,-0.25,0.0,44,87076,ÂòÅÌ
190,14:42:05,19.79,-0.25,0.0,10,19790,ÂòÅÌ
191,14:41:50,19.79,-0.25,0.0,13,25727,ÂôÅÌ
192,14:41:44,19.79,-0.25,0.0,1,1979,ÂôÅÌ
193,14:41:41,19.79,-0.25,0.02,12,23748,ÂòÅÌ
194,14:41:38,19.77,-0.35,0.0,2,3954,ÂôÅÌ
195,14:41:32,19.77,-0.35,-0.02,16,31632,ÂôÅÌ
196,14:41:29,19.79,-0.25,0.02,40,79160,ÂòÅÌ
197,14:41:26,19.77,-0.35,-0.01,75,148275,ÂôÅÌ
198,14:41:14,19.78,-0.30,0.01,77,152306,ÂòÅÌ
199,14:41:11,19.77,-0.35,0.0,6,11862,ÂôÅÌ
200,14:41:08,19.77,-0.35,0.0,6,11862,ÂôÅÌ
201,14:41:02,19.77,-0.35,0.0,5,9885,ÂòÅÌ
202,14:40:53,19.77,-0.35,0.01,1,1977,ÂòÅÌ
203,14:40:47,19.76,-0.40,-0.01,1,1976,ÂôÅÌ
204,14:40:38,19.77,-0.35,0.01,10,19770,ÂòÅÌ
205,14:40:35,19.76,-0.40,-0.01,15,29640,ÂôÅÌ
206,14:40:32,19.77,-0.35,-0.01,5,9885,ÂôÅÌ
207,14:40:29,19.78,-0.30,0.02,10,19780,ÂòÅÌ
208,14:40:08,19.76,-0.40,-0.02,2,3952,ÂôÅÌ
209,14:40:05,19.78,-0.30,0.02,60,118680,ÂòÅÌ
210,14:40:02,19.76,-0.40,0.0,11,21736,ÂôÅÌ
211,14:39:56,19.76,-0.40,0.0,11,21736,ÂôÅÌ
212,14:39:47,19.76,-0.40,0.0,12,23712,ÂôÅÌ
213,14:39:44,19.76,-0.40,0.0,9,17784,ÂôÅÌ
214,14:39:41,19.76,-0.40,0.01,110,218348,ÂòÅÌ
215,14:39:35,19.75,-0.45,-0.01,24,47400,ÂôÅÌ
216,14:39:32,19.76,-0.40,0.0,50,98800,ÂòÅÌ
217,14:39:26,19.76,-0.40,0.01,45,88920,ÂòÅÌ
218,14:39:23,19.75,-0.45,-0.01,4,7900,ÂôÅÌ
219,14:39:20,19.76,-0.40,0.0,60,118560,ÂòÅÌ
220,14:39:17,19.76,-0.40,0.01,80,158080,ÂòÅÌ
221,14:39:14,19.75,-0.45,0.0,5,9875,ÂòÅÌ
222,14:39:11,19.75,-0.45,-0.01,66,130350,ÂôÅÌ
223,14:39:08,19.76,-0.40,0.01,50,98800,ÂòÅÌ
224,14:39:05,19.75,-0.45,0.0,5,9875,ÂôÅÌ
225,14:39:02,19.75,-0.45,-0.01,76,150100,ÖÐÐÔÅÌ
226,14:38:56,19.76,-0.40,0.02,62,122512,ÂòÅÌ
227,14:38:50,19.74,-0.50,0.0,38,75012,ÂôÅÌ
228,14:38:47,19.74,-0.50,0.0,15,29610,ÂôÅÌ
229,14:38:44,19.74,-0.50,0.0,10,19740,ÂôÅÌ
230,14:38:41,19.74,-0.50,-0.01,55,108570,ÂôÅÌ
231,14:38:38,19.75,-0.45,0.01,51,100725,ÂòÅÌ
232,14:38:35,19.74,-0.50,-0.01,5,9870,ÂôÅÌ
233,14:38:32,19.75,-0.45,0.01,41,80975,ÂòÅÌ
234,14:38:29,19.74,-0.50,0.0,22,43428,ÂôÅÌ
235,14:38:23,19.74,-0.50,0.0,38,75012,ÂôÅÌ
236,14:38:14,19.74,-0.50,-0.01,31,61194,ÂôÅÌ
237,14:38:11,19.75,-0.45,0.01,2,3950,ÂòÅÌ
238,14:38:07,19.74,-0.50,0.0,59,116466,ÂôÅÌ
239,14:38:04,19.74,-0.50,0.0,3,5922,ÂôÅÌ
240,14:38:01,19.74,-0.50,0.0,5,9870,ÂôÅÌ
241,14:37:58,19.74,-0.50,0.02,43,84882,ÖÐÐÔÅÌ
242,14:37:55,19.72,-0.60,-0.01,101,199172,ÂôÅÌ
243,14:37:52,19.73,-0.55,-0.01,46,90758,ÂôÅÌ
244,14:37:49,19.74,-0.50,0.02,30,59220,ÂòÅÌ
245,14:37:46,19.72,-0.60,-0.01,2,3944,ÂôÅÌ
246,14:37:43,19.73,-0.55,-0.02,76,149948,ÂôÅÌ
247,14:37:40,19.75,-0.45,0.02,2,3950,ÂòÅÌ
248,14:37:28,19.73,-0.55,-0.02,100,197300,ÂôÅÌ
249,14:37:25,19.75,-0.45,0.0,48,94800,ÂôÅÌ
250,14:37:19,19.75,-0.45,0.0,3,5925,ÂôÅÌ
251,14:37:16,19.75,-0.45,0.0,13,25675,ÂôÅÌ
252,14:37:13,19.75,-0.45,0.0,121,238975,ÂôÅÌ
253,14:37:10,19.75,-0.45,0.0,206,406850,ÂôÅÌ
254,14:37:07,19.75,-0.45,-0.01,6,11850,ÂôÅÌ
255,14:37:01,19.76,-0.40,0.0,15,29640,ÂòÅÌ
256,14:36:55,19.76,-0.40,0.0,56,110656,ÖÐÐÔÅÌ
257,14:36:55,19.76,-0.40,0.0,56,110656,ÂôÅÌ
258,14:36:46,19.76,-0.40,0.0,30,59280,ÂôÅÌ
259,14:36:40,19.76,-0.40,0.0,10,19760,ÂôÅÌ
260,14:36:34,19.76,-0.40,0.0,12,23712,ÂôÅÌ
261,14:36:31,19.76,-0.40,-0.01,10,19760,ÂôÅÌ
262,14:36:28,19.77,-0.35,0.01,129,255033,ÂòÅÌ
263,14:36:16,19.76,-0.40,0.0,44,86944,ÂôÅÌ
264,14:36:10,19.76,-0.40,0.0,107,211432,ÂôÅÌ
265,14:36:07,19.76,-0.40,0.0,9,17784,ÂôÅÌ
266,14:36:04,19.76,-0.40,0.0,111,219336,ÂôÅÌ
267,14:35:58,19.76,-0.40,0.0,36,71136,ÂôÅÌ
268,14:35:55,19.76,-0.40,0.0,37,73112,ÂôÅÌ
269,14:35:52,19.76,-0.40,0.0,13,25688,ÂôÅÌ
270,14:35:46,19.76,-0.40,0.0,2,3952,ÂôÅÌ
271,14:35:43,19.76,-0.40,0.0,6,11856,ÂôÅÌ
272,14:35:34,19.76,-0.40,-0.01,10,19760,ÂôÅÌ
273,14:35:31,19.77,-0.35,0.01,9,17793,ÂòÅÌ
274,14:35:28,19.76,-0.40,0.0,3,5928,ÂôÅÌ
275,14:35:25,19.76,-0.40,0.0,6,11856,ÂôÅÌ
276,14:35:22,19.76,-0.40,0.0,71,140296,ÂôÅÌ
277,14:35:16,19.76,-0.40,0.0,143,282568,ÂôÅÌ
278,14:35:13,19.76,-0.40,0.0,10,19760,ÂôÅÌ
279,14:35:04,19.76,-0.40,-0.01,1,1976,ÂôÅÌ
280,14:34:58,19.77,-0.35,0.0,27,53379,ÂôÅÌ
281,14:34:55,19.77,-0.35,-0.01,31,61287,ÂôÅÌ
282,14:34:46,19.78,-0.30,0.01,15,29670,ÂòÅÌ
283,14:34:31,19.77,-0.35,-0.01,44,86988,ÂôÅÌ
284,14:34:25,19.78,-0.30,0.0,31,61318,ÂòÅÌ
285,14:34:19,19.78,-0.30,0.01,5,9890,ÂòÅÌ
286,14:34:10,19.77,-0.35,0.0,10,19770,ÂôÅÌ
287,14:34:07,19.77,-0.35,-0.01,1,1977,ÂôÅÌ
288,14:34:04,19.78,-0.30,0.01,1,1978,ÂòÅÌ
289,14:34:01,19.77,-0.35,0.0,67,132459,ÂôÅÌ
290,14:33:55,19.77,-0.35,-0.01,13,25701,ÂôÅÌ
291,14:33:52,19.78,-0.30,0.01,5,9890,ÂòÅÌ
292,14:33:49,19.77,-0.35,-0.01,10,19770,ÂôÅÌ
293,14:33:46,19.78,-0.30,0.0,5,9890,ÂòÅÌ
294,14:33:37,19.78,-0.30,0.01,4,7912,ÂòÅÌ
295,14:33:31,19.77,-0.35,0.0,1,1977,ÂôÅÌ
296,14:33:16,19.77,-0.35,0.0,5,9885,ÂôÅÌ
297,14:33:10,19.77,-0.35,0.01,3,5931,ÂôÅÌ
298,14:33:01,19.76,-0.40,-0.01,12,23712,ÂôÅÌ
299,14:32:58,19.77,-0.35,0.0,8,15816,ÂòÅÌ
300,14:32:46,19.77,-0.35,0.01,15,29655,ÂòÅÌ
301,14:32:43,19.76,-0.40,0.0,131,258856,ÂôÅÌ
302,14:32:40,19.76,-0.40,-0.01,1,1976,ÂôÅÌ
303,14:32:37,19.77,-0.35,0.01,8,15816,ÂòÅÌ
304,14:32:25,19.76,-0.40,0.01,61,120536,ÂòÅÌ
305,14:32:22,19.75,-0.45,-0.01,9,17775,ÂôÅÌ
306,14:32:19,19.76,-0.40,0.0,149,294424,ÂòÅÌ
307,14:32:16,19.76,-0.40,0.01,11,21736,ÂòÅÌ
308,14:32:13,19.75,-0.45,-0.01,105,207375,ÂôÅÌ
309,14:31:58,19.76,-0.40,-0.01,201,397176,ÂôÅÌ
310,14:31:52,19.77,-0.35,0.0,40,79080,ÂòÅÌ
311,14:31:49,19.77,-0.35,0.0,2,3954,ÂòÅÌ
312,14:31:46,19.77,-0.35,0.0,23,45471,ÂòÅÌ
313,14:31:37,19.77,-0.35,-0.01,59,116643,ÂôÅÌ
314,14:31:31,19.78,-0.30,0.0,27,53406,ÂòÅÌ
315,14:31:28,19.78,-0.30,0.0,25,49450,ÖÐÐÔÅÌ
316,14:31:16,19.78,-0.30,-0.01,71,140438,ÂôÅÌ
317,14:31:10,19.79,-0.25,0.0,14,27706,ÂòÅÌ
318,14:31:07,19.79,-0.25,0.01,2,3958,ÂòÅÌ
319,14:31:04,19.78,-0.30,-0.01,10,19780,ÂôÅÌ
320,14:30:58,19.79,-0.25,0.0,14,27706,ÂòÅÌ
321,14:30:55,19.79,-0.25,0.0,5,9895,ÂòÅÌ
322,14:30:49,19.79,-0.25,0.0,85,168215,ÂòÅÌ
323,14:30:49,19.79,-0.25,0.0,85,168215,ÖÐÐÔÅÌ
324,14:30:49,19.79,-0.25,0.0,85,168215,ÂôÅÌ
325,14:30:43,19.79,-0.25,-0.01,6,11874,ÂôÅÌ
326,14:30:40,19.8,-0.20,0.01,15,29700,ÂòÅÌ
327,14:30:28,19.79,-0.25,-0.01,24,47496,ÂôÅÌ
328,14:30:25,19.8,-0.20,0.0,19,37620,ÂòÅÌ
329,14:30:19,19.8,-0.20,0.0,41,81180,ÂòÅÌ
330,14:30:13,19.8,-0.20,0.0,16,31680,ÂòÅÌ
331,14:30:04,19.8,-0.20,0.0,14,27720,ÂòÅÌ
332,14:30:01,19.8,-0.20,0.0,65,128700,ÂôÅÌ
333,14:29:58,19.8,-0.20,0.0,2,3960,ÂôÅÌ
334,14:29:55,19.8,-0.20,0.0,9,17820,ÂôÅÌ
335,14:29:46,19.8,-0.20,-0.01,10,19800,ÂôÅÌ
336,14:29:43,19.81,-0.15,0.01,4,7924,ÂòÅÌ
337,14:29:37,19.8,-0.20,-0.01,116,229680,ÂôÅÌ
338,14:29:31,19.81,-0.15,-0.01,3,5943,ÂôÅÌ
339,14:29:28,19.82,-0.10,0.01,6,11892,ÂòÅÌ
340,14:29:22,19.81,-0.15,0.0,99,196119,ÂôÅÌ
341,14:29:19,19.81,-0.15,0.0,3,5943,ÂôÅÌ
342,14:29:16,19.81,-0.15,0.0,16,31696,ÂôÅÌ
343,14:29:13,19.81,-0.15,0.0,39,77259,ÂôÅÌ
344,14:29:07,19.81,-0.15,-0.01,2,3962,ÂôÅÌ
345,14:29:04,19.82,-0.10,0.01,5,9910,ÂòÅÌ
346,14:28:52,19.81,-0.15,0.0,12,23772,ÂôÅÌ
347,14:28:46,19.81,-0.15,-0.01,1,1981,ÂôÅÌ
348,14:28:40,19.82,-0.10,0.0,33,65406,ÂôÅÌ
349,14:28:37,19.82,-0.10,-0.01,50,99100,ÂôÅÌ
350,14:28:34,19.83,-0.05,0.0,10,19830,ÂòÅÌ
351,14:28:28,19.83,-0.05,0.01,6,11898,ÂòÅÌ
352,14:28:22,19.82,-0.10,0.0,154,305228,ÂôÅÌ
353,14:28:13,19.82,-0.10,-0.01,10,19820,ÂôÅÌ
354,14:28:07,19.83,-0.05,0.01,15,29745,ÂòÅÌ
355,14:28:01,19.82,-0.10,0.0,5,9910,ÂôÅÌ
356,14:27:58,19.82,-0.10,0.0,3,5946,ÂôÅÌ
357,14:27:55,19.82,-0.10,-0.01,1,1982,ÂôÅÌ
358,14:27:52,19.83,-0.05,0.01,10,19830,ÂòÅÌ
359,14:27:46,19.82,-0.10,0.0,235,465770,ÂôÅÌ
360,14:27:43,19.82,-0.10,0.0,10,19820,ÂôÅÌ
361,14:27:37,19.82,-0.10,0.0,10,19820,ÂôÅÌ
362,14:27:31,19.82,-0.10,0.0,5,9910,ÂôÅÌ
363,14:27:25,19.82,-0.10,0.0,102,202164,ÂôÅÌ
364,14:27:16,19.82,-0.10,0.0,5,9910,ÂôÅÌ
365,14:27:13,19.82,-0.10,0.0,1,1982,ÂôÅÌ
366,14:27:07,19.82,-0.10,-0.01,20,39640,ÂôÅÌ
367,14:27:04,19.83,-0.05,0.0,1,1983,ÂòÅÌ
368,14:26:49,19.83,-0.05,-0.01,101,200283,ÂôÅÌ
369,14:26:40,19.84,0.00,0.0,10,19840,ÂòÅÌ
370,14:26:37,19.84,0.00,0.0,3,5952,ÂòÅÌ
371,14:26:31,19.84,0.00,0.0,7,13888,ÂòÅÌ
372,14:26:28,19.84,0.00,0.0,42,83328,ÂôÅÌ
373,14:26:25,19.84,0.00,0.0,2,3968,ÂôÅÌ
374,14:26:22,19.84,0.00,0.0,27,53568,ÂôÅÌ
375,14:26:10,19.84,0.00,0.0,21,41664,ÂòÅÌ
376,14:25:58,19.84,0.00,0.0,4,7936,ÂòÅÌ
377,14:25:52,19.84,0.00,0.0,5,9920,ÂòÅÌ
378,14:25:49,19.84,0.00,0.0,1,1984,ÂòÅÌ
379,14:25:46,19.84,0.00,0.0,63,124992,ÂòÅÌ
380,14:25:40,19.84,0.00,0.01,50,99200,ÂòÅÌ
381,14:25:31,19.83,-0.05,0.0,1,1983,ÂôÅÌ
382,14:25:22,19.83,-0.05,0.0,60,118980,ÂòÅÌ
383,14:25:19,19.83,-0.05,0.01,219,434277,ÂòÅÌ
